county_fips,county_name,state,centroid_lat,centroid_lon
21007,"Ballard, KY",KY,37.058481961692515,-88.99925588833919
21017,"Bourbon, KY",KY,38.206734524949525,-84.21715057392247
21031,"Butler, KY",KY,37.207284503217736,-86.68162334315123
21065,"Estill, KY",KY,37.69244422727429,-83.96431121402227
21069,"Fleming, KY",KY,38.370118181282635,-83.69665601093851
21093,"Hardin, KY",KY,37.6979237482779,-85.96344816564529
21099,"Hart, KY",KY,37.29993003213643,-85.88469125715007
21131,"Leslie, KY",KY,37.09406861934723,-83.3811275508591
21151,"Madison, KY",KY,37.720182524752815,-84.27800422679782
21155,"Marion, KY",KY,37.55253601160119,-85.26963609723025
21179,"Nelson, KY",KY,37.80515400478388,-85.4659580165212
17091,"Kankakee, IL",IL,41.13771025937167,-87.86183129275948
17187,"Warren, IL",IL,40.84881676011244,-90.61501039462986
17197,"Will, IL",IL,41.44504270382514,-87.97864242148339
18027,"Daviess, IN",IN,38.7024060738727,-87.0720446045788
18061,"Harrison, IN",IN,38.19517152505245,-86.11130682918797
01001,"Autauga, AL",AL,32.53492293292812,-86.64273013739468
01005,"Barbour, AL",AL,31.869581438362314,-85.39320978902569
01023,"Choctaw, AL",AL,32.019771720975655,-88.26317980997915
01035,"Conecuh, AL",AL,31.42923693025014,-86.99366150725562
01051,"Elmore, AL",AL,32.5966474982654,-86.14915715534637
01055,"Etowah, AL",AL,34.04525667023056,-86.03476332697053
01065,"Hale, AL",AL,32.76266345818609,-87.62914936651768
01089,"Madison, AL",AL,34.76309047358268,-86.55022471636639
01113,"Russell, AL",AL,32.28839324253349,-85.18492486749624
01117,"Shelby, AL",AL,33.264277601125,-86.66066541307319
02016,"Aleutians West, AK",AK,52.79800051429747,-106.60612271215254
02130,"Ketchikan Gateway, AK",AK,55.58516170571998,-130.9288092651758
02180,"Nome, AK",AK,64.91109214261591,-164.02721167914206
02282,"Yakutat, AK",AK,59.88889522608026,-140.35768726394167
05011,"Bradley, AR",AR,33.466419933345364,-92.16239823980503
05015,"Carroll, AR",AR,36.34101968375258,-93.53823819549703
05019,"Clark, AR",AR,34.050970670851605,-93.17636676689386
05025,"Cleveland, AR",AR,33.89837312457409,-92.18518895706723
05063,"Independence, AR",AR,35.7415724849761,-91.56970871240067
05067,"Jackson, AR",AR,35.59922211078086,-91.21456610285112
05121,"Randolph, AR",AR,36.3414590326538,-91.02770853309575
06001,"Alameda, CA",CA,37.646893227585394,-121.88886747655656
06003,"Alpine, CA",CA,38.59719676739881,-119.82066974618064
06005,"Amador, CA",CA,38.446391490362714,-120.65109333340908
06013,"Contra Costa, CA",CA,37.91912233692718,-121.92778819106958
06019,"Fresno, CA",CA,36.758197639814554,-119.64930723709182
06023,"Humboldt, CA",CA,40.69929754064216,-123.87562886590823
06033,"Lake, CA",CA,39.09961720745284,-122.75318988686426
06037,"Los Angeles, CA",CA,34.320742959221135,-118.22480998416336
06047,"Merced, CA",CA,37.191889864977696,-120.71765231288775
06057,"Nevada, CA",CA,39.301363059753385,-120.76845107342851
06081,"San Mateo, CA",CA,37.42289743059975,-122.3290165412804
06085,"Santa Clara, CA",CA,37.231785029812926,-121.69512630659516
06115,"Yuba, CA",CA,39.26900718329727,-121.35126426312779
08013,"Boulder, CO",CO,40.0924885523253,-105.35772961262145
08029,"Delta, CO",CO,38.861359153761576,-107.8628891582186
08049,"Grand, CO",CO,40.10263076536024,-106.11833045965344
08077,"Mesa, CO",CO,39.01830152379928,-108.46644236398792
08083,"Montezuma, CO",CO,37.33856249066213,-108.59657713130177
08091,"Ouray, CO",CO,38.15546514326709,-107.76927130278033
09009,"New Haven, CT",CT,41.41047804821463,-72.93207761888475
11001,"District of Columbia, DC",DC,38.904733935498726,-77.01629383836658
12009,"Brevard, FL",FL,28.293721855653967,-80.73227050221601
12023,"Columbia, FL",FL,30.22424804587699,-82.6215392879257
12039,"Gadsden, FL",FL,30.57947808300991,-84.61362454008068
12055,"Highlands, FL",FL,27.343294339378847,-81.34103830391945
12065,"Jefferson, FL",FL,30.437489290653513,-83.8952923758476
12073,"Leon, FL",FL,30.458040822393304,-84.27789669045393
12095,"Orange, FL",FL,28.514424652065124,-81.32351241050317
12107,"Putnam, FL",FL,29.608652485033243,-81.74430345444475
12123,"Taylor, FL",FL,30.04701274004675,-83.60352701355336
12127,"Volusia, FL",FL,29.05842069048299,-81.1819206464182
12131,"Walton, FL",FL,30.643581658467333,-86.16965567860775
12133,"Washington, FL",FL,30.61060117393221,-85.6653326437579
13009,"Baldwin, GA",GA,33.06926620604074,-83.24955570280326
13027,"Brooks, GA",GA,30.841980890813787,-83.58020127816073
13103,"Effingham, GA",GA,32.36728626780035,-81.34135177842046
13121,"Fulton, GA",GA,33.790281935946396,-84.466990863304
13141,"Hancock, GA",GA,33.27045137148866,-83.00067258771404
13149,"Heard, GA",GA,33.2970394184972,-85.12833608227382
13179,"Liberty, GA",GA,31.828090427969027,-81.49472957063509
13183,"Long, GA",GA,31.752555201377376,-81.74569516867166
13189,"McDuffie, GA",GA,33.48286163979095,-82.48136661504543
13209,"Montgomery, GA",GA,32.173393679756025,-82.53477357833202
13229,"Pierce, GA",GA,31.358769606864815,-82.21276281112966
13267,"Tattnall, GA",GA,32.04579765483292,-82.05812943063302
13271,"Telfair, GA",GA,31.929805870155402,-82.93901137308181
13291,"Union, GA",GA,34.83408734987639,-83.99071662776927
13305,"Wayne, GA",GA,31.551447524552763,-81.91672490842868
13319,"Wilkinson, GA",GA,32.80238192466023,-83.17123807562939
15007,"Kauai, HI",HI,22.039621354073873,-159.59635448385885
16015,"Boise, ID",ID,43.98913016767068,-115.73036319079512
16023,"Butte, ID",ID,43.7229121870266,-113.17206737202956
16025,"Camas, ID",ID,43.463329368952074,-114.80576739792693
16027,"Canyon, ID",ID,43.62513686554448,-116.7093125890369
16037,"Custer, ID",ID,44.24112590596943,-114.28172809751781
16039,"Elmore, ID",ID,43.353955143058585,-115.46929719662232
16043,"Fremont, ID",ID,44.22879172803202,-111.48194033762111
16061,"Lewis, ID",ID,46.237000971122,-116.42631505924325
16063,"Lincoln, ID",ID,43.00237269629252,-114.13827390348872
16085,"Valley, ID",ID,44.76660705705652,-115.56633740420317
19175,"Union, IA",IA,41.027728022295605,-94.24234882958395
20053,"Ellsworth, KS",KS,38.69663853398439,-98.2047604807401
20095,"Kingman, KS",KS,37.558898379636304,-98.13633586716959
20135,"Ness, KS",KS,38.47942841040646,-99.9161527727777
20199,"Wallace, KS",KS,38.916681207931404,-101.76361597256924
48011,"Armstrong, TX",TX,34.96494291716541,-101.35738391020797
48025,"Bee, TX",TX,28.41737148687723,-97.74116665682793
48035,"Bosque, TX",TX,31.900384903922504,-97.63433618541782
48053,"Burnet, TX",TX,30.788340885510962,-98.18244667510307
48055,"Caldwell, TX",TX,29.83709224994197,-97.61999433383114
48083,"Coleman, TX",TX,31.773207271519773,-99.45363424728338
29057,"Dade, MO",MO,37.4320646091911,-93.85026948379071
29143,"New Madrid, MO",MO,36.59459088435141,-89.65174111082695
29157,"Perry, MO",MO,37.7071583146988,-89.82444242108927
29189,"St. Louis, MO",MO,38.64053524186288,-90.44334713686665
29199,"Scotland, MO",MO,40.45259096987766,-92.14702659066657
29207,"Stoddard, MO",MO,36.855598754744086,-89.94430551744406
30015,"Chouteau, MT",MT,47.88059234595718,-110.43526508786559
30023,"Deer Lodge, MT",MT,46.060730871319436,-113.06792460857282
30029,"Flathead, MT",MT,48.2951464007917,-114.04966978729469
30039,"Granite, MT",MT,46.404486026434846,-113.44036224565738
30057,"Madison, MT",MT,45.300695726498695,-111.92027616307274
30071,"Phillips, MT",MT,48.25918629304327,-107.91325243445984
30077,"Powell, MT",MT,46.85635100234463,-112.93610944351883
30085,"Roosevelt, MT",MT,48.29450728233392,-105.0164075804916
30087,"Rosebud, MT",MT,46.22970146907111,-106.7307052974206
30105,"Valley, MT",MT,48.365265073656296,-106.66746130014916
31091,"Hooker, NE",NE,41.916065673038666,-101.13532015377785
53065,"Stevens, WA",WA,48.399099823819896,-117.85516055896076
21189,"Owsley, KY",KY,37.419199638938686,-83.68309732468298
21195,"Pike, KY",KY,37.46907040006162,-82.39582318912706
21217,"Taylor, KY",KY,37.36646569645785,-85.32792647312922
21237,"Wolfe, KY",KY,37.739319225008444,-83.49316615527577
21239,"Woodford, KY",KY,38.04238650871746,-84.74360193801228
22001,"Acadia, LA",LA,30.290536480532673,-92.4119841455808
22009,"Avoyelles, LA",LA,31.076237716704714,-92.00138567599062
22011,"Beauregard, LA",LA,30.648458659038976,-93.34336855242913
22029,"Concordia, LA",LA,31.44585575886444,-91.6400695789172
22031,"De Soto, LA",LA,32.055435349292495,-93.73724615963786
22033,"East Baton Rouge, LA",LA,30.538251256349,-91.09560315466165
22047,"Iberville, LA",LA,30.25848996280985,-91.34933844106884
22071,"Orleans, LA",LA,30.06868620057436,-89.92883166748327
22081,"Red River, LA",LA,32.09313295492966,-93.33986542407423
22099,"St. Martin, LA",LA,30.129089210862407,-91.60830333719848
22119,"Webster, LA",LA,32.713469494696554,-93.3349740823823
23013,"Knox, ME",ME,44.14104239320975,-69.1685693088214
23015,"Lincoln, ME",ME,44.06638252607709,-69.54350467475409
24003,"Anne Arundel, MD",MD,39.00646279521253,-76.60506838121917
18103,"Miami, IN",IN,40.769456371656574,-86.04504973375286
18129,"Posey, IN",IN,38.02181793172545,-87.86845961108344
18147,"Spencer, IN",IN,38.014096395972985,-87.00766950958703
19001,"Adair, IA",IA,41.33074048993052,-94.47096640545881
19045,"Clinton, IA",IA,41.89802867609232,-90.53196563427734
19083,"Hardin, IA",IA,42.3838738801468,-93.24039754219056
19111,"Lee, IA",IA,40.64199983788537,-91.4792547054729
31167,"Stanton, NE",NE,41.91693530992208,-97.19391196363753
34003,"Bergen, NJ",NJ,40.959622415306804,-74.07423081251477
34007,"Camden, NJ",NJ,39.80350989810045,-74.95972885981364
34013,"Essex, NJ",NJ,40.78722695607274,-74.24704974624888
34023,"Middlesex, NJ",NJ,40.43915316766266,-74.41170264140762
34041,"Warren, NJ",NJ,40.85716227662425,-74.99732738849798
35007,"Colfax, NM",NM,36.60613869403223,-104.64684020416188
35011,"De Baca, NM",NM,34.34245187056054,-104.41202331344374
35051,"Sierra, NM",NM,33.130495866748255,-107.19240696242152
36013,"Chautauqua, NY",NY,42.22816489748384,-79.3663426488305
36029,"Erie, NY",NY,42.7639513902001,-78.73231719245179
36043,"Herkimer, NY",NY,43.419705204712876,-74.9625255361898
36045,"Jefferson, NY",NY,44.0494418104649,-75.92097941040157
36047,"Kings, NY",NY,40.63954067007959,-73.93852680016798
36053,"Madison, NY",NY,42.912765911247554,-75.66964862787577
36065,"Oneida, NY",NY,43.24173585708861,-75.43585109063814
36077,"Otsego, NY",NY,42.63374626286346,-75.03259882731551
36081,"Queens, NY",NY,40.70228385764882,-73.82027034183182
36091,"Saratoga, NY",NY,43.10737961972617,-73.86389771925573
36115,"Washington, NY",NY,43.313713048889234,-73.43075213952623
37007,"Anson, NC",NC,34.97381293623332,-80.10269179688173
37027,"Caldwell, NC",NC,35.953028544492184,-81.54640572406208
37039,"Cherokee, NC",NC,35.13387299872854,-84.06347829162289
37049,"Craven, NC",NC,35.12485682346284,-77.09389404831579
37055,"Dare, NC",NC,35.77953728578646,-75.79799395035838
37059,"Davie, NC",NC,35.92911133431288,-80.5444733956481
37069,"Franklin, NC",NC,36.08275501760045,-78.28570287592458
37083,"Halifax, NC",NC,36.25744662391023,-77.65173465817115
37091,"Hertford, NC",NC,36.35906558693845,-76.98200271120339
37093,"Hoke, NC",NC,35.0175433209397,-79.2372635327356
37099,"Jackson, NC",NC,35.28753604670402,-83.14082687764746
37111,"McDowell, NC",NC,35.6816998119451,-82.0493231274931
37117,"Martin, NC",NC,35.84321271851286,-77.10924769036451
37127,"Nash, NC",NC,35.967250949847596,-77.98643325785984
37165,"Scotland, NC",NC,34.84089928864634,-79.48037763934072
37175,"Transylvania, NC",NC,35.20214088153996,-82.7982082954456
37199,"Yancey, NC",NC,35.89894457055494,-82.3076248573456
38017,"Cass, ND",ND,46.93297472207822,-97.24804702463179
38037,"Grant, ND",ND,46.358287493602774,-101.63971383633765
38085,"Sioux, ND",ND,46.112664837691334,-101.04041580278641
38099,"Walsh, ND",ND,48.369465649656334,-97.72134498951301
39035,"Cuyahoga, OH",OH,41.42447411868614,-81.6586409545816
39039,"Defiance, OH",OH,41.32391641640835,-84.49047494212752
39043,"Erie, OH",OH,41.363247860952846,-82.61923756176512
39125,"Paulding, OH",OH,41.11662437433795,-84.58020989591117
40065,"Jackson, OK",OK,34.5879754850623,-99.41480702801097
48103,"Crane, TX",TX,31.42861672741533,-102.51559294330981
48141,"El Paso, TX",TX,31.768573169676984,-106.23483695469332
48151,"Fisher, TX",TX,32.7428132021954,-100.40218655722624
48161,"Freestone, TX",TX,31.70490445348442,-96.14908241997827
48167,"Galveston, TX",TX,29.393086276645207,-94.96288314302559
48199,"Hardin, TX",TX,30.332383183698788,-94.3902126793881
48213,"Henderson, TX",TX,32.21189861769772,-95.8535942527814
48229,"Hudspeth, TX",TX,31.456233728461328,-105.38646753852966
48241,"Jasper, TX",TX,30.743993825113282,-94.02510390891975
48245,"Jefferson, TX",TX,29.884051595583365,-94.16292951920718
48261,"Kenedy, TX",TX,26.928544869497024,-97.70173623207309
48289,"Leon, TX",TX,31.29650397302442,-95.9956962930208
48317,"Martin, TX",TX,32.30599108667402,-101.95127226787037
48333,"Mills, TX",TX,31.495189501571126,-98.59544037319881
48347,"Nacogdoches, TX",TX,31.61598400807823,-94.61586668021428
48361,"Orange, TX",TX,30.121304699874877,-93.89388801370455
48371,"Pecos, TX",TX,30.781010267380065,-102.7235301389077
48395,"Robertson, TX",TX,31.0270540260606,-96.51279026793736
48423,"Smith, TX",TX,32.37503981680896,-95.2691760654636
48427,"Starr, TX",TX,26.562096939253376,-98.73868389975392
48457,"Tyler, TX",TX,30.77123519956734,-94.37659988632079
48471,"Walker, TX",TX,30.73903096746653,-95.5722967420498
48475,"Ward, TX",TX,31.509492395902416,-103.102501355179
48477,"Washington, TX",TX,30.21452418780656,-96.4034408206108
48499,"Wood, TX",TX,32.78640577090213,-95.3820750920061
49001,"Beaver, UT",UT,38.35700068090118,-113.23552030393573
49003,"Box Elder, UT",UT,41.5210109255589,-113.08212039575157
49011,"Davis, UT",UT,40.990024870185415,-112.1114539932765
40073,"Kingfisher, OK",OK,35.945394383800554,-97.9420934641104
40079,"Le Flore, OK",OK,34.90028739320136,-94.70341270503025
40145,"Wagoner, OK",OK,35.96108920608435,-95.52118348769902
41005,"Clackamas, OR",OR,45.1880330447842,-122.22086363938504
41021,"Gilliam, OR",OR,45.37828399328356,-120.21078279679148
41033,"Josephine, OR",OR,42.3654746316078,-123.55547621070627
41035,"Klamath, OR",OR,42.68641069062904,-121.65015147704082
41039,"Lane, OR",OR,43.93881006847212,-122.84748472298665
41043,"Linn, OR",OR,44.48887721792898,-122.53498836573259
41051,"Multnomah, OR",OR,45.54680500112723,-122.41475039460913
41055,"Sherman, OR",OR,45.405237606712916,-120.68936342390404
41061,"Union, OR",OR,45.31024619404154,-118.00879734104353
42005,"Armstrong, PA",PA,40.81230228381419,-79.46452695572633
42029,"Chester, PA",PA,39.973059057677865,-75.74844331577123
42035,"Clinton, PA",PA,41.23405213838573,-77.63814618305348
42059,"Greene, PA",PA,39.85383496125798,-80.22292247977069
42067,"Juniata, PA",PA,40.5310531006431,-77.40217995838626
42091,"Montgomery, PA",PA,40.21081845596261,-75.36727894221657
42111,"Somerset, PA",PA,39.97246804112207,-79.02825923395855
45005,"Allendale, SC",SC,32.98815286938094,-81.3583003787228
45019,"Charleston, SC",SC,32.83460089014639,-79.95313717594506
45025,"Chesterfield, SC",SC,34.639802017049284,-80.15873738821097
45043,"Georgetown, SC",SC,33.43429813424719,-79.33230240842632
45063,"Lexington, SC",SC,33.90228760744296,-81.27218396839447
45077,"Pickens, SC",SC,34.887309588242836,-82.72523800050998
45091,"York, SC",SC,34.97473318407915,-81.1843706850884
46073,"Jerauld, SD",SD,44.066333798145465,-98.6296578363939
46093,"Meade, SD",SD,44.56681434871573,-102.71684609663447
46095,"Mellette, SD",SD,43.58125834827387,-100.75998129488835
46123,"Tripp, SD",SD,43.345932491661976,-99.88395929721236
47001,"Anderson, TN",TN,36.1184532128386,-84.19845816615089
47003,"Bedford, TN",TN,35.51380346063998,-86.45888635995871
47005,"Benton, TN",TN,36.069789302011124,-88.06830500369443
47019,"Carter, TN",TN,36.29276310800632,-82.1274750449522
47029,"Cocke, TN",TN,35.92543479910334,-83.12118725308216
47049,"Fentress, TN",TN,36.38047876845516,-84.932443933166
47063,"Hamblen, TN",TN,36.21713910029158,-83.26667989812583
47073,"Hawkins, TN",TN,36.44117867815531,-82.9446703827247
47081,"Hickman, TN",TN,35.803232333773316,-87.47333766818315
47097,"Lauderdale, TN",TN,35.760987419690046,-89.63145196962715
47121,"Meigs, TN",TN,35.51282188817101,-84.81339167653267
47149,"Rutherford, TN",TN,35.84271816755318,-86.41673423034818
47173,"Union, TN",TN,36.28787239001951,-83.8375282531577
48007,"Aransas, TX",TX,28.124867656559896,-96.99339412894045
25001,"Barnstable, MA",MA,41.72417861197711,-70.29149042162074
25013,"Hampden, MA",MA,42.13508895524802,-72.63158231245839
25025,"Suffolk, MA",MA,42.33358904356939,-71.07087430373532
26033,"Chippewa, MI",MI,46.30527017878936,-84.5776876505816
26053,"Gogebic, MI",MI,46.408895699616686,-89.69443186223884
26063,"Huron, MI",MI,43.83335678407932,-83.02323063095507
26097,"Mackinac, MI",MI,46.08022583527384,-85.08684537671421
26115,"Monroe, MI",MI,41.92868794905927,-83.53749270805024
13283,"Treutlen, GA",GA,32.403874795903945,-82.56728819880553
13289,"Twiggs, GA",GA,32.66720049189172,-83.42707722438509
13313,"Whitfield, GA",GA,34.80561127358241,-84.96720773229018
13317,"Wilkes, GA",GA,33.78194964640528,-82.74319597931739
15001,"Hawaii, HI",HI,19.598716335621578,-155.518498206846
15009,"Maui, HI",HI,20.859635902573228,-156.5648512900878
16059,"Lemhi, ID",ID,44.9432557461301,-113.93325201509221
16073,"Owyhee, ID",ID,42.58149963776419,-116.16991543684432
16083,"Twin Falls, ID",ID,42.35596961880623,-114.66715073308558
16087,"Washington, ID",ID,44.452423819640416,-116.78473628222135
17027,"Clinton, IL",IL,38.60645250760866,-89.42248618066246
17031,"Cook, IL",IL,41.84012633109752,-87.8168306216394
17047,"Edwards, IL",IL,38.416543731058084,-88.05327845497358
49029,"Morgan, UT",UT,41.08931621651372,-111.57315247377419
49035,"Salt Lake, UT",UT,40.66732280126721,-111.92360050559093
49043,"Summit, UT",UT,40.86822678448417,-110.95569550777145
49049,"Utah, UT",UT,40.11991421362316,-111.67027234853506
51015,"Augusta, VA",VA,38.16444155260733,-79.13383485052326
51037,"Charlotte, VA",VA,37.01162024420847,-78.66164969102097
51051,"Dickenson, VA",VA,37.12580814284353,-82.35037207692537
51053,"Dinwiddie, VA",VA,37.07593861422707,-77.63226901458785
51069,"Frederick, VA",VA,39.20457787690036,-78.26254727311455
51073,"Gloucester, VA",VA,37.41596001522059,-76.5434356776547
51085,"Hanover, VA",VA,37.760144716691286,-77.49117516959497
51099,"King George, VA",VA,38.273347414891234,-77.15719219437983
51125,"Nelson, VA",VA,37.78736112416862,-78.88683961948747
51131,"Northampton, VA",VA,37.34298527470178,-75.87697256101862
51137,"Orange, VA",VA,38.246200548813086,-78.01368498886711
51145,"Powhatan, VA",VA,37.55018051240227,-77.91521122110998
51149,"Prince George, VA",VA,37.18651751878679,-77.2241701067937
51161,"Roanoke, VA",VA,37.26928424530938,-80.06799367986925
51177,"Spotsylvania, VA",VA,38.18495991562207,-77.65607304522119
51185,"Tazewell, VA",VA,37.12495439981998,-81.5605923425771
51199,"York, VA",VA,37.24316538957631,-76.5635673645005
53005,"Benton, WA",WA,46.23980804608087,-119.51121769291629
53007,"Chelan, WA",WA,47.86922060701924,-120.6189726527004
53009,"Clallam, WA",WA,48.049322369882624,-123.92799738845528
53015,"Cowlitz, WA",WA,46.1932415490334,-122.68100236398334
53025,"Grant, WA",WA,47.205681005545856,-119.45175205482309
53031,"Jefferson, WA",WA,47.748886580506195,-123.59526487036023
53037,"Kittitas, WA",WA,47.1243998546665,-120.67987779733836
53043,"Lincoln, WA",WA,47.57626322315691,-118.41872723480871
12077,"Liberty, FL",FL,30.241374485014326,-84.88289857705256
72054,"Florida, PR",PR,18.37345164981562,-66.56021133543825
72113,"Ponce, PR",PR,18.059674464625864,-66.61406777198029
72115,"Quebradillas, PR",PR,18.439731489258246,-66.92603226261328
72141,"Utuado, PR",PR,18.271018899923355,-66.70247313831496
72147,"Vieques, PR",PR,18.122662407054296,-65.43909497747941
78010,"St. Croix, ",,17.733135973128622,-64.76766991466293
78020,"St. John, ",,18.338760791022228,-64.7393574519262
05061,"Howard, AR",AR,34.08890648823255,-93.99357394904555
05093,"Mississippi, AR",AR,35.76383359723019,-90.05420095067471
05095,"Monroe, AR",AR,34.67784528117564,-91.20390435091556
05099,"Nevada, AR",AR,33.66396326977911,-93.30719905846298
05103,"Ouachita, AR",AR,33.59335286839969,-92.88194022525765
05109,"Pike, AR",AR,34.163521770981134,-93.65632702389284
05117,"Prairie, AR",AR,34.8297985392543,-91.55279742630763
05133,"Sevier, AR",AR,33.9971754119254,-94.24117760339227
05147,"Woodruff, AR",AR,35.186306413089426,-91.24305627869848
06045,"Mendocino, CA",CA,39.440224101662444,-123.39147262070482
06051,"Mono, CA",CA,37.93908943424993,-118.8868431321968
24011,"Caroline, MD",MD,38.87171301997135,-75.83155513760049
24033,"Prince George's, MD",MD,38.8295270687039,-76.84727989038234
24043,"Washington, MD",MD,39.60360671439958,-77.81395284237897
25007,"Dukes, MA",MA,41.39608468988453,-70.65008761552188
25017,"Middlesex, MA",MA,42.4855745716803,-71.3917984102626
26041,"Delta, MI",MI,45.91911878044003,-86.92422759920846
26099,"Macomb, MI",MI,42.69553684973193,-82.93225129743344
26103,"Marquette, MI",MI,46.43135809287152,-87.64158181052545
26135,"Oscoda, MI",MI,44.68176696731683,-84.12977083869964
26147,"St. Clair, MI",MI,42.934066606701904,-82.68053870319922
26163,"Wayne, MI",MI,42.28185695821735,-83.28210347428039
27023,"Chippewa, MN",MN,45.022332860463315,-95.56669431680625
27053,"Hennepin, MN",MN,45.00457459364065,-93.47688798078606
27077,"Lake of the Woods, MN",MN,48.7712493235271,-94.90456673507398
27091,"Martin, MN",MN,43.67431505850498,-94.55116400535144
27129,"Renville, MN",MN,44.726813835473244,-94.94711956025586
27139,"Scott, MN",MN,44.64846542609065,-93.5358933130835
27163,"Washington, MN",MN,45.03869826240807,-92.8839350217277
28007,"Attala, MS",MS,33.08627827864803,-89.58150817247537
28033,"DeSoto, MS",MS,34.87539585973589,-89.99182030480347
28055,"Issaquena, MS",MS,32.741409331119364,-90.98918634845204
28075,"Lauderdale, MS",MS,32.40426903888813,-88.6625511873294
28143,"Tunica, MS",MS,34.65197972159429,-90.37550260091446
28157,"Wilkinson, MS",MS,31.161079789842688,-91.31092616938841
28163,"Yazoo, MS",MS,32.78032625801047,-90.39642131233724
29023,"Butler, MO",MO,36.71641166217986,-90.40657484798159
29029,"Camden, MO",MO,38.027027274849466,-92.76603990427651
29031,"Cape Girardeau, MO",MO,37.38402568640728,-89.68446694179315
29033,"Carroll, MO",MO,39.42698628754148,-93.5051764547925
17075,"Iroquois, IL",IL,40.74724323533175,-87.8243385145013
17129,"Menard, IL",IL,40.02739238374484,-89.8021918483924
17161,"Rock Island, IL",IL,41.467320196285186,-90.56737501858309
17175,"Stark, IL",IL,41.09333902551173,-89.7974727579744
17185,"Wabash, IL",IL,38.446049210716836,-87.84430346847722
18009,"Blackford, IN",IN,40.47363682229351,-85.32482248007156
18035,"Delaware, IN",IN,40.22754556356436,-85.39689983581057
18067,"Howard, IN",IN,40.48360753227319,-86.1169593860795
18083,"Knox, IN",IN,38.6890699422532,-87.4180246740044
18159,"Tipton, IN",IN,40.31134431513603,-86.05185146852709
18175,"Washington, IN",IN,38.59999799589367,-86.10530521704997
49025,"Kane, UT",UT,37.285070933964455,-111.88783564424007
05003,"Ashley, AR",AR,33.19121135472734,-91.7684577361982
05007,"Benton, AR",AR,36.33872438847401,-94.25619693381994
05013,"Calhoun, AR",AR,33.55803127288699,-92.50304686890513
05045,"Faulkner, AR",AR,35.14698116792315,-92.33204545404496
13051,"Chatham, GA",GA,32.00421552918854,-81.13283524725082
13077,"Coweta, GA",GA,33.353464261142136,-84.76335813394351
13123,"Gilmer, GA",GA,34.691163005166125,-84.45562503764883
13133,"Greene, GA",GA,33.578830247761594,-83.16667059638986
13137,"Habersham, GA",GA,34.63102796897801,-83.53112369360295
13139,"Hall, GA",GA,34.31690075671022,-83.81966681467573
13143,"Haralson, GA",GA,33.79421744119261,-85.21101885254258
13157,"Jackson, GA",GA,34.133885707172965,-83.56636586667071
13171,"Lamar, GA",GA,33.07653568624398,-84.13947124201903
13181,"Lincoln, GA",GA,33.7936368132954,-82.45114027585134
13185,"Lowndes, GA",GA,30.833813483294463,-83.26772968164954
13195,"Madison, GA",GA,34.12778417055858,-83.20903988886081
13213,"Murray, GA",GA,34.78842922144334,-84.74806874405759
13217,"Newton, GA",GA,33.555039157268126,-83.85019177493012
13237,"Putnam, GA",GA,33.32176673014263,-83.37279373610288
13245,"Richmond, GA",GA,33.359591951593146,-82.07350359720895
13251,"Screven, GA",GA,32.75060542525908,-81.61194170828179
13269,"Taylor, GA",GA,32.55547640005068,-84.25047428148918
13279,"Toombs, GA",GA,32.12161158005105,-82.33121596075421
23023,"Sagadahoc, ME",ME,43.95977198458043,-69.85456646123332
23031,"York, ME",ME,43.47821627618545,-70.71437648184478
24001,"Allegany, MD",MD,39.621450400025545,-78.69761748858407
24005,"Baltimore, MD",MD,39.462711425826456,-76.63929187944473
24017,"Charles, MD",MD,38.50729459505157,-76.99216185240928
24021,"Frederick, MD",MD,39.47223039383332,-77.39800660433313
24031,"Montgomery, MD",MD,39.136333991720996,-77.20418249327359
24045,"Wicomico, MD",MD,38.37329433269885,-75.62078298453397
28149,"Warren, MS",MS,32.357262978589524,-90.85199213014313
28151,"Washington, MS",MS,33.2837811352022,-90.94748706787843
29041,"Chariton, MO",MO,39.5150912078637,-92.96263864445393
29069,"Dunklin, MO",MO,36.27211397528212,-90.09090925551513
29087,"Holt, MO",MO,40.09441844728497,-95.2155576459244
29113,"Lincoln, MO",MO,39.05803523027939,-90.96006716464656
29159,"Pettis, MO",MO,38.72829157035048,-93.2850978237733
29183,"St. Charles, MO",MO,38.78192346199814,-90.6748753264728
29195,"Saline, MO",MO,39.13684689712662,-93.20184465806273
29197,"Schuyler, MO",MO,40.47025362818355,-92.52091986867084
29201,"Scott, MO",MO,37.053039938888254,-89.56851988226965
30001,"Beaverhead, MT",MT,45.132712788487744,-112.89884034728014
30013,"Cascade, MT",MT,47.30795553602684,-111.34703777028119
30027,"Fergus, MT",MT,47.263581000375545,-109.22446014242654
30031,"Gallatin, MT",MT,45.54040564152115,-111.17038621219818
30045,"Judith Basin, MT",MT,47.045432127241085,-110.26602711485545
30049,"Lewis and Clark, MT",MT,47.12244511237775,-112.3904450770783
30055,"McCone, MT",MT,47.64521208510208,-105.79542537969031
30059,"Meagher, MT",MT,46.598199766756125,-110.88569072047314
30069,"Petroleum, MT",MT,47.11754267462963,-108.2501973752084
30073,"Pondera, MT",MT,48.22776508491452,-112.22634688501843
30083,"Richland, MT",MT,47.78788635724674,-104.5614135064545
30099,"Teton, MT",MT,47.83711403062901,-112.24083003895036
31103,"Keya Paha, NE",NE,42.87887591532898,-99.71239991842086
